"empleado_id","mes_snapshot","activo","nombre","genero","edad","fecha_nacimiento","fecha_ingreso","antiguedad_meses","fecha_salida","motivo_salida","area","subarea","puesto","nivel_jerarquico","categoria_collar","manager_id","manager_nombre","span_of_control","es_posicion_critica","meses_hasta_jubilacion","años_en_puesto_actual","rating_performance","es_top_performer","unidades_producidas","tasa_scrap_porcentaje","eficiencia_vs_target","dias_perdidos_scrap","salario_base_mensual","horas_extra","costo_horas_extra","bonus_anual","ultimo_aumento_porcentaje","meses_desde_ultimo_aumento","horas_trabajadas","dias_ausente","dias_licencia_medica","incidentes_seguridad_count","turno_trabajo","duracion_turno_horas","horas_training_mes","horas_training_acumulado_año","ultimo_training_fecha","dias_time_to_fill","fuente_reclutamiento","apellido","nombre_completo"
1357,"2024-06-01",True,"Constanza Sandra","F",32,"1992-06-15","2012-12-31",137,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,390,"11.4",4,False,"920","1.46","96.65","0.0","1684869.00","12.6","181506.34",NULL,"9.50",0,"176.0","0.0",0,0,"Mañana","8.0",0,0,NULL,NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2024-07-01",True,"Constanza Sandra","F",32,"1992-06-15","2012-12-31",138,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,389,"11.5",4,False,"945","1.27","87.89","0.0","1538333.55","12.8","167818.21",NULL,"9.50",1,"166.0","0.0",0,0,"Mañana","8.0",0,0,NULL,NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2024-08-01",True,"Constanza Sandra","F",32,"1992-06-15","2012-12-31",139,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,388,"11.6",5,True,"1049","1.36","97.62","0.0","1556793.57","8.3","110125.45",NULL,"9.50",2,"167.0","1.0",0,0,"Mañana","8.0",0,0,NULL,NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2024-09-01",True,"Constanza Sandra","F",32,"1992-06-15","2012-12-31",140,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,387,"11.7",2,False,"1044","2.35","108.58","1.0","1575475.08","10.3","138570.19",NULL,"0.00",0,"161.0","1.0",0,0,"Mañana","8.0",0,0,NULL,NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2024-10-01",True,"Constanza Sandra","F",32,"1992-06-15","2012-12-31",141,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,386,"11.8",4,False,"976","1.53","110.91","0.0","1594380.78","5.2","70660.06",NULL,"0.00",1,"178.0","0.0",0,0,"Mañana","8.0",0,0,NULL,NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2024-11-01",True,"Constanza Sandra","F",32,"1992-06-15","2012-12-31",142,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,385,"11.8",3,False,"904","1.39","88.29","0.0","1613513.34","12.0","165018.41","3109598.19","0.00",2,"177.0","0.0",0,0,"Mañana","8.0",0,0,NULL,NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2024-12-01",True,"Constanza Sandra","F",33,"1992-06-15","2012-12-31",143,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,384,"11.9",3,False,"1068","1.62","99.02","0.0","1632875.52","15.5","215984.90",NULL,"0.00",0,"168.0","1.0",0,0,"Mañana","8.0",0,0,NULL,NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2025-01-01",True,"Constanza Sandra","F",33,"1992-06-15","2012-12-31",144,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,383,"12.0",4,False,"892","1.50","88.32","0.0","1652470.02","13.4","189282.93",NULL,"0.00",1,"170.0","1.0",0,0,"Mañana","8.0",96,96,"2025-01-22",NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2025-02-01",True,"Constanza Sandra","F",33,"1992-06-15","2012-12-31",145,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,382,"12.1",3,False,"1065","1.92","96.79","0.0","1672299.66","9.3","132548.75",NULL,"0.00",2,"168.0","1.0",0,0,"Mañana","8.0",0,96,"2025-01-22",NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2025-03-01",True,"Constanza Sandra","F",33,"1992-06-15","2012-12-31",146,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,381,"12.2",4,False,"1002","1.72","93.26","0.0","1856292.00","7.6","120237.10",NULL,"10.20",0,"159.0","1.0",0,0,"Mañana","8.0",0,96,"2025-01-22",NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2025-04-01",True,"Constanza Sandra","F",33,"1992-06-15","2012-12-31",147,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,380,"12.2",4,False,"951","1.32","110.08","0.0","1712675.67","4.9","71523.67",NULL,"10.20",1,"163.0","0.0",0,0,"Mañana","8.0",0,96,"2025-01-22",NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1357,"2025-05-01",True,"Constanza Sandra","F",33,"1992-06-15","2012-12-31",148,NULL,NULL,"Pintura","Cabina","Preparador de Superficie",1,"Blue","1365","Nicolás Alejandro Vera",0,False,379,"12.3",3,False,"957","1.39","100.23","0.0","1733227.77","8.1","119651.80",NULL,"10.20",2,"172.0","1.0",0,0,"Mañana","8.0",0,96,"2025-01-22",NULL,NULL,"Domínguez","Constanza Sandra Domínguez"
1358,"2024-01-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",143,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,264,"11.9",4,False,"1006","3.15","111.08","1.0","1432420.71","4.6","56157.40",NULL,"0.00",1,"163.0","1.0",0,0,"Noche","9.0",0,0,NULL,"29.00","Referido empleado","Muñoz","Hugo Pablo Muñoz"
1358,"2024-02-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",144,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,263,"11.9",4,False,"1049","3.15","111.08","1.0","1432420.71","4.8","58599.03",NULL,"0.00",2,"160.0","0.0",0,0,"Noche","9.0",0,0,NULL,"29.00","Referido empleado","Muñoz","Hugo Pablo Muñoz"
1358,"2024-03-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",145,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,262,"12.1",2,False,"1020","2.84","92.06","1.0","1579992.00","9.6","129272.07",NULL,"11.60",0,"149.0","3.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-04-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",147,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,260,"12.2",5,True,"884","2.52","91.62","1.0","1484609.13","12.1","152847.26",NULL,"11.60",2,"152.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-05-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",148,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,259,"12.3",4,False,"981","3.61","113.54","1.0","1502424.45","14.0","179266.55",NULL,"11.60",3,"182.0","0.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-06-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",149,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,258,"12.4",4,False,"972","2.74","109.94","1.0","1745844.00","9.8","145222.48",NULL,"10.50",0,"166.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-07-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",150,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,257,"12.5",4,False,"937","2.99","104.29","1.0","1538698.98","15.0","196184.12",NULL,"10.50",1,"150.0","3.0",0,0,"Noche","9.0",96,96,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-08-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",151,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,256,"12.6",5,True,"941","2.79","107.26","1.0","1557163.38","12.7","168810.67",NULL,"10.50",2,"165.0","2.0",0,0,"Noche","9.0",0,96,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-09-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",152,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,255,"12.7",2,False,"1005","4.19","107.66","1.0","1575849.33","12.4","166538.62",NULL,"0.00",0,"160.0","2.0",0,0,"Noche","9.0",0,96,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-10-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",153,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,253,"12.8",3,False,"1004","3.66","93.67","1.0","1594759.53","13.2","179410.45",NULL,"0.00",1,"166.0","1.0",0,0,"Noche","9.0",0,96,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-11-01",True,"Hugo Pablo","M",43,"1981-06-15","2012-01-01",154,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,253,"12.8",4,False,"1037","3.24","99.30","1.0","1613896.62","14.5","199169.51","2179782.00","0.00",2,"172.0","0.0",1,0,"Noche","9.0",0,96,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2024-12-01",True,"Hugo Pablo","M",44,"1981-06-15","2012-01-01",155,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,252,"12.9",3,False,"853","3.28","113.53","1.0","1633263.39","8.9","123886.74",NULL,"0.00",0,"137.0","3.0",0,1,"Noche","9.0",0,96,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2025-01-01",True,"Hugo Pablo","M",44,"1981-06-15","2012-01-01",156,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,250,"13.0",4,False,"1037","3.56","90.82","1.0","1652862.54","9.7","136361.16",NULL,"0.00",1,"169.0","1.0",0,0,"Noche","9.0",0,0,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2025-02-01",True,"Hugo Pablo","M",44,"1981-06-15","2012-01-01",157,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,250,"13.1",5,True,"1042","2.21","101.33","0.0","1672696.89","8.2","116898.70",NULL,"0.00",2,"178.0","0.0",0,0,"Noche","9.0",0,0,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2025-03-01",True,"Hugo Pablo","M",44,"1981-06-15","2012-01-01",158,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,249,"13.2",4,False,"1054","3.35","114.24","1.0","1893675.00","4.4","71012.81",NULL,"8.50",0,"158.0","2.0",0,0,"Noche","9.0",0,0,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2025-04-01",True,"Hugo Pablo","M",44,"1981-06-15","2012-01-01",159,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,247,"13.2",4,False,"1052","2.79","111.16","1.0","1713082.50","10.7","156513.45",NULL,"8.50",1,"149.0","2.0",0,0,"Noche","9.0",0,0,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1358,"2025-05-01",True,"Hugo Pablo","M",44,"1981-06-15","2012-01-01",160,NULL,NULL,"Pintura","Acabado","Operario de Cabina",1,"Blue","1366","Romina Liliana López",0,False,247,"13.3",2,False,"1020","3.81","101.63","1.0","1733639.49","9.4","139479.18",NULL,"8.50",2,"148.0","3.0",0,0,"Noche","9.0",0,0,"2024-07-16",NULL,NULL,"Muñoz","Hugo Pablo Muñoz"
1359,"2024-01-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",95,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",10,False,444,"7.9",3,False,"1063","3.98","100.56","1.0","1913394.93","6.3","102736.26",NULL,"0.00",1,"174.0","0.0",0,0,"Noche","9.0",0,0,NULL,"35.00","Referido empleado","Salinas","Carolina Sandra Salinas"
1359,"2024-02-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",96,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",10,False,443,"7.9",3,False,"1078","3.98","100.56","1.0","1913394.93","5.7","92951.86",NULL,"0.00",2,"152.0","1.0",0,0,"Noche","9.0",0,0,NULL,"35.00","Referido empleado","Salinas","Carolina Sandra Salinas"
1359,"2024-03-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",97,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",10,False,441,"8.1",4,False,"1029","3.76","96.50","1.0","2113041.00","9.6","172885.17",NULL,"11.80",0,"162.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-04-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",99,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",4,False,440,"8.2",5,True,"891","2.51","92.41","1.0","1983107.04","9.9","167324.66",NULL,"11.80",2,"172.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-05-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",100,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",4,False,438,"8.3",2,False,"1025","4.38","90.06","1.0","2006904.33","10.7","183358.08",NULL,"11.80",3,"120.0","7.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-06-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",101,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",3,False,438,"8.4",4,False,"880","2.79","103.44","1.0","2335140.00","15.0","297730.35",NULL,"10.50",0,"167.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-07-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",102,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",3,False,437,"8.5",4,False,"968","2.92","94.61","1.0","2055359.04","9.8","170968.50",NULL,"10.50",1,"168.0","0.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-08-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",103,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",3,False,435,"8.6",4,False,"1005","2.84","87.55","1.0","2080023.33","11.6","205638.67",NULL,"10.50",2,"177.0","0.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-09-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",104,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",3,False,435,"8.7",4,False,"867","2.68","111.24","1.0","2104983.63","6.6","118405.33",NULL,"0.00",0,"178.0","0.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-10-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",105,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",3,False,434,"8.8",3,False,"990","4.16","96.75","1.0","2130243.42","4.6","83515.22",NULL,"0.00",1,"151.0","3.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-11-01",True,"Carolina Sandra","F",28,"1996-06-15","2016-01-01",106,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",3,False,432,"8.8",4,False,"1040","3.23","111.12","1.0","2155806.36","7.5","137800.12","1443306.45","0.00",2,"162.0","3.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2024-12-01",True,"Carolina Sandra","F",29,"1996-06-15","2016-01-01",107,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",3,False,432,"8.9",2,False,"1054","4.14","112.69","1.0","2181676.02","15.5","288576.24",NULL,"0.00",0,"143.0","4.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2025-01-01",True,"Carolina Sandra","F",29,"1996-06-15","2016-01-01",108,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",2,False,431,"9.0",3,False,"1039","3.38","86.39","1.0","2207856.15","6.8","127955.30",NULL,"0.00",1,"152.0","2.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2025-02-01",True,"Carolina Sandra","F",29,"1996-06-15","2016-01-01",109,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",2,False,429,"9.1",2,False,"1076","4.82","94.53","2.0","2234350.41","10.4","198044.70",NULL,"0.00",2,"170.0","1.0",0,0,"Noche","9.0",0,0,NULL,NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2025-03-01",True,"Carolina Sandra","F",29,"1996-06-15","2016-01-01",110,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",2,False,429,"9.2",3,False,"1063","3.68","101.79","1.0","2498709.00","12.2","260660.78",NULL,"7.00",0,"163.0","1.0",0,0,"Noche","9.0",56,56,"2025-03-17",NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2025-04-01",True,"Carolina Sandra","F",29,"1996-06-15","2016-01-01",111,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",2,False,428,"9.2",3,False,"845","4.07","105.00","1.0","2288296.56","12.9","251192.55",NULL,"7.00",1,"177.0","0.0",0,0,"Noche","9.0",0,56,"2025-03-17",NULL,NULL,"Salinas","Carolina Sandra Salinas"
1359,"2025-05-01",True,"Carolina Sandra","F",29,"1996-06-15","2016-01-01",112,NULL,NULL,"Pintura","Preparación","Team Leader Pintura",2,"Blue","1370","Gabriel Miguel Sánchez-Castillo",2,False,426,"9.3",3,False,"999","4.05","87.08","1.0","2315756.13","9.2","181576.33",NULL,"7.00",2,"170.0","1.0",0,0,"Noche","9.0",0,56,"2025-03-17",NULL,NULL,"Salinas","Carolina Sandra Salinas"
1360,"2024-01-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",36,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",10,False,204,"3.0",4,False,"932","1.65","96.68","0.0","1970234.25","5.6","94033.91",NULL,"0.00",1,"176.0","0.0",0,0,"Tarde","8.0",0,0,NULL,"37.00","Referido empleado","Moreno","Alberto Fernando Moreno"
1360,"2024-02-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",37,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",10,False,203,"3.0",4,False,"886","1.65","96.68","0.0","1970234.25","5.5","92354.73",NULL,"0.00",2,"160.0","0.0",0,0,"Tarde","8.0",0,0,NULL,"37.00","Referido empleado","Moreno","Alberto Fernando Moreno"
1360,"2024-03-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",37,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",10,False,202,"3.1",2,False,"958","2.20","93.91","1.0","2032881.00","10.9","188503.51",NULL,"4.40",0,"172.0","0.0",1,0,"Tarde","8.0",0,0,NULL,NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-04-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",39,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",4,False,199,"3.2",4,False,"1019","1.78","91.46","0.0","2042017.23","5.6","97459.91",NULL,"4.40",2,"163.0","1.0",0,0,"Tarde","8.0",0,0,NULL,NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-05-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",40,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",4,False,199,"3.3",3,False,"941","1.71","101.81","0.0","2066521.44","12.6","222620.72",NULL,"4.40",3,"176.0","0.0",0,0,"Tarde","8.0",0,0,NULL,NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-06-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",41,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",4,False,198,"3.4",3,False,"1020","1.80","102.42","0.0","2203278.00","5.6","105156.45",NULL,"8.40",0,"170.0","1.0",0,0,"Tarde","8.0",0,0,NULL,NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-07-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",42,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",4,False,196,"3.5",3,False,"1011","1.73","111.74","0.0","2116415.55","9.0","163060.20",NULL,"8.40",1,"161.0","0.0",0,0,"Tarde","8.0",0,0,NULL,NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-08-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",43,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",4,False,196,"3.6",5,True,"986","1.58","111.49","0.0","2141812.53","9.9","181080.51",NULL,"8.40",2,"172.0","0.0",0,0,"Tarde","8.0",56,56,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-09-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",44,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",4,False,195,"3.7",4,False,"1050","1.51","96.49","0.0","2167514.28","9.7","178819.93",NULL,"0.00",0,"170.0","1.0",0,0,"Tarde","8.0",0,56,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-10-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",45,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,193,"3.8",3,False,"1050","1.97","113.00","0.0","2193524.46","14.0","261727.35",NULL,"0.00",1,"166.0","1.0",0,0,"Tarde","8.0",0,56,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-11-01",True,"Alberto Fernando","M",48,"1976-06-15","2020-12-31",46,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,193,"3.8",4,False,"1003","1.73","108.89","0.0","2219846.73","14.2","269408.67","3141432.42","0.00",2,"175.0","0.0",0,0,"Tarde","8.0",0,56,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2024-12-01",True,"Alberto Fernando","M",49,"1976-06-15","2020-12-31",47,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,192,"3.9",3,False,"968","2.02","89.74","0.0","2246484.90","11.6","222095.67",NULL,"0.00",0,"153.0","1.0",0,0,"Tarde","8.0",0,56,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2025-01-01",True,"Alberto Fernando","M",49,"1976-06-15","2020-12-31",48,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,190,"4.0",3,False,"815","1.97","95.09","0.0","2273442.72","11.8","227860.96",NULL,"0.00",1,"176.0","0.0",2,0,"Tarde","8.0",0,0,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2025-02-01",True,"Alberto Fernando","M",49,"1976-06-15","2020-12-31",49,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,190,"4.1",3,False,"976","2.07","88.40","0.0","2300724.03","11.7","229026.62",NULL,"0.00",2,"176.0","0.0",0,0,"Tarde","8.0",0,0,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2025-03-01",True,"Alberto Fernando","M",49,"1976-06-15","2020-12-31",50,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,189,"4.2",2,False,"884","2.68","88.45","1.0","2332395.00","15.3","303741.44",NULL,"5.90",0,"144.0","2.0",0,0,"Tarde","8.0",0,0,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2025-04-01",True,"Alberto Fernando","M",49,"1976-06-15","2020-12-31",51,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,187,"4.2",2,False,"887","2.35","113.53","1.0","2356272.72","11.1","223310.39",NULL,"5.90",1,"177.0","0.0",0,0,"Tarde","8.0",0,0,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
1360,"2025-05-01",True,"Alberto Fernando","M",49,"1976-06-15","2020-12-31",52,NULL,NULL,"Pintura","Cabina","Team Leader Pintura",2,"Blue","1371","Miguel Diego Pérez",3,False,187,"4.3",1,False,"962","3.30","94.00","1.0","2384547.99","13.0","263384.16",NULL,"5.90",2,"120.0","7.0",0,0,"Tarde","8.0",0,0,"2024-08-24",NULL,NULL,"Moreno","Alberto Fernando Moreno"
