"evento_id","empleado_id","fecha_evento","mes_evento","tipo_evento","subtipo_evento","severidad","dias_perdidos","parte_cuerpo_afectada","turno_evento","hora_evento","descripcion_detalle","accion_correctiva","dias_time_to_fill","costo_estimado","area_empleado","puesto_empleado","antiguedad_meses_evento"
13820,1380,"2024-06-05","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21315.44","Calidad","Inspector de Calidad",53
13821,1380,"2024-06-24","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21315.44","Calidad","Inspector de Calidad",53
13822,1381,"2024-06-07","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21271.06","Calidad","Técnico de Laboratorio",101
13823,1382,"2024-06-01","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23157.31","Calidad","Inspector de Calidad",77
13824,1382,"2024-06-25","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23157.31","Calidad","Inspector de Calidad",77
13825,1385,"2024-06-07","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21466.53","Calidad","Técnico de Laboratorio",113
13826,1388,"2024-06-19","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"22192.44","Calidad","Inspector de Calidad",101
13827,1391,"2024-06-06","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21487.17","Calidad","Técnico de Laboratorio",53
13828,1392,"2024-06-28","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21768.56","Calidad","Inspector de Calidad",137
13829,1393,"2024-06-11","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21334.19","Calidad","Técnico de Laboratorio",53
13830,1395,"2024-06-05","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"22954.75","Calidad","Técnico de Laboratorio",77
13831,1396,"2024-06-20","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21880.76","Calidad","Inspector de Calidad",77
13832,1396,"2024-06-23","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21880.76","Calidad","Inspector de Calidad",77
13833,1397,"2024-06-17","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21543.00","Calidad","Inspector de Calidad",125
13834,1397,"2024-06-25","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21543.00","Calidad","Inspector de Calidad",125
13835,1400,"2024-06-23","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23102.42","Calidad","Inspector de Calidad",29
13836,1402,"2024-06-04","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21627.85","Calidad","Inspector de Calidad",101
13837,1403,"2024-06-05","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"22867.40","Calidad","Técnico de Laboratorio",137
13838,1403,"2024-06-02","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"22867.40","Calidad","Técnico de Laboratorio",137
13839,1407,"2024-06-19","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"23233.76","Calidad","Técnico de Laboratorio",65
13840,1408,"2024-06-28","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21661.75","Calidad","Técnico de Laboratorio",53
13841,1411,"2024-06-03","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21938.90","Calidad","Técnico de Laboratorio",53
13842,1411,"2024-06-22","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21938.90","Calidad","Técnico de Laboratorio",53
13843,1411,"2024-06-22","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21938.90","Calidad","Técnico de Laboratorio",53
13844,1412,"2024-06-05","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21913.02","Calidad","Inspector de Calidad",137
13845,1413,"2024-06-07","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21398.91","Calidad","Inspector de Calidad",53
13846,1413,"2024-06-01","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"21398.91","Calidad","Inspector de Calidad",53
13847,1415,"2024-06-05","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"22459.06","Calidad","Inspector de Calidad",65
13848,1418,"2024-06-14","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"30850.30","Calidad","Team Leader Calidad",53
13849,1419,"2024-06-08","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"31799.25","Calidad","Team Leader Calidad",89
13850,1419,"2024-06-23","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"31799.25","Calidad","Team Leader Calidad",89
13851,1420,"2024-06-20","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"30720.34","Calidad","Team Leader Calidad",89
13852,1422,"2024-06-15","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"31389.25","Calidad","Team Leader Calidad",53
13853,1424,"2024-06-06","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"31317.68","Calidad","Team Leader Calidad",77
13854,1425,"2024-06-24","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"42483.13","Calidad","Supervisor de Calidad",101
13855,1427,"2024-06-02","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"76102.68","Calidad","Gerente de Calidad",41
13856,1427,"2024-06-24","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"76102.68","Calidad","Gerente de Calidad",41
13857,1429,"2024-06-27","2024-06-01","ausencia","Personal",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"23569.37","Mantenimiento Mecánico","Mecánico",29
13858,1430,"2024-06-10","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24532.75","Mantenimiento Mecánico","Mecánico",65
13859,1430,"2024-06-20","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24532.75","Mantenimiento Mecánico","Mecánico",65
13860,1430,"2024-06-09","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24532.75","Mantenimiento Mecánico","Mecánico",65
13861,1430,"2024-06-13","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24532.75","Mantenimiento Mecánico","Mecánico",65
13862,1431,"2024-06-17","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24030.75","Mantenimiento Mecánico","Mecánico Especializado",65
13863,1432,"2024-06-25","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"22922.32","Mantenimiento Mecánico","Mecánico Especializado",77
13864,1434,"2024-06-14","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"22861.30","Mantenimiento Mecánico","Mecánico Especializado",137
13865,1435,"2024-06-04","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23721.09","Mantenimiento Mecánico","Mecánico Especializado",41
13866,1435,"2024-06-18","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23721.09","Mantenimiento Mecánico","Mecánico Especializado",41
13867,1436,"2024-06-07","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23629.36","Mantenimiento Mecánico","Mecánico Especializado",53
13868,1438,"2024-06-13","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"23622.87","Mantenimiento Mecánico","Mecánico",89
13869,1439,"2024-06-12","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"23853.59","Mantenimiento Mecánico","Mecánico",41
13870,1439,"2024-06-22","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"23853.59","Mantenimiento Mecánico","Mecánico",41
13871,1440,"2024-06-07","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24503.00","Mantenimiento Mecánico","Mecánico",89
13872,1440,"2024-06-24","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24503.00","Mantenimiento Mecánico","Mecánico",89
13873,1440,"2024-06-24","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24503.00","Mantenimiento Mecánico","Mecánico",89
13874,1440,"2024-06-20","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24503.00","Mantenimiento Mecánico","Mecánico",89
13875,1440,"2024-06-08","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24503.00","Mantenimiento Mecánico","Mecánico",89
13876,1441,"2024-06-22","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"24660.98","Mantenimiento Mecánico","Mecánico Especializado",29
13877,1441,"2024-06-11","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"24660.98","Mantenimiento Mecánico","Mecánico Especializado",29
13878,1442,"2024-06-11","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23535.07","Mantenimiento Mecánico","Mecánico Especializado",41
13879,1442,"2024-06-26","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23535.07","Mantenimiento Mecánico","Mecánico Especializado",41
13880,1443,"2024-06-13","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23429.81","Mantenimiento Mecánico","Mecánico Especializado",41
13881,1443,"2024-06-08","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23429.81","Mantenimiento Mecánico","Mecánico Especializado",41
13882,1443,"2024-06-06","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23429.81","Mantenimiento Mecánico","Mecánico Especializado",41
13883,1443,"2024-06-05","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23429.81","Mantenimiento Mecánico","Mecánico Especializado",41
13884,1444,"2024-06-07","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24367.53","Mantenimiento Mecánico","Mecánico Especializado",41
13885,1444,"2024-06-28","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24367.53","Mantenimiento Mecánico","Mecánico Especializado",41
13886,1444,"2024-06-08","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24367.53","Mantenimiento Mecánico","Mecánico Especializado",41
13887,1445,"2024-06-23","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23980.70","Mantenimiento Mecánico","Mecánico Especializado",113
13888,1448,"2024-06-16","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23380.56","Mantenimiento Mecánico","Mecánico Especializado",125
13889,1451,"2024-06-10","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23389.54","Mantenimiento Mecánico","Mecánico",77
13890,1452,"2024-06-16","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23746.87","Mantenimiento Mecánico","Mecánico",125
13891,1452,"2024-06-24","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23746.87","Mantenimiento Mecánico","Mecánico",125
13892,1452,"2024-06-12","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23746.87","Mantenimiento Mecánico","Mecánico",125
13893,1453,"2024-06-24","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"25013.45","Mantenimiento Mecánico","Mecánico",53
13894,1457,"2024-06-20","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24808.68","Mantenimiento Mecánico","Mecánico",65
13895,1457,"2024-06-10","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24808.68","Mantenimiento Mecánico","Mecánico",65
13896,1458,"2024-06-10","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"24464.90","Mantenimiento Mecánico","Mecánico Especializado",149
13897,1459,"2024-06-28","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25090.82","Mantenimiento Mecánico","Mecánico Especializado",29
13898,1459,"2024-06-25","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"25090.82","Mantenimiento Mecánico","Mecánico Especializado",29
13899,1462,"2024-06-04","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"24255.05","Mantenimiento Mecánico","Mecánico Especializado",17
13900,1463,"2024-06-24","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24297.31","Mantenimiento Mecánico","Mecánico Especializado",77
13901,1468,"2024-06-03","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"36166.43","Mantenimiento Mecánico","Team Leader Mantenimiento",137
13902,1468,"2024-06-17","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"36166.43","Mantenimiento Mecánico","Team Leader Mantenimiento",137
13903,1469,"2024-06-05","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"35602.54","Mantenimiento Mecánico","Team Leader Mantenimiento",77
13904,1470,"2024-06-28","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"33856.17","Mantenimiento Mecánico","Team Leader Mantenimiento",77
13905,1470,"2024-06-21","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"33856.17","Mantenimiento Mecánico","Team Leader Mantenimiento",77
13906,1471,"2024-06-20","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"34663.58","Mantenimiento Mecánico","Team Leader Mantenimiento",113
13907,1471,"2024-06-27","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"34663.58","Mantenimiento Mecánico","Team Leader Mantenimiento",113
13908,1476,"2024-06-08","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"48719.31","Mantenimiento Mecánico","Supervisor de Mantenimiento",137
13909,1476,"2024-06-21","2024-06-01","ausencia","Personal",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"48719.31","Mantenimiento Mecánico","Supervisor de Mantenimiento",137
13910,1481,"2024-06-24","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23615.74","Mantenimiento Eléctrico","Instrumentista",53
13911,1481,"2024-06-14","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23615.74","Mantenimiento Eléctrico","Instrumentista",53
13912,1481,"2024-06-12","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23615.74","Mantenimiento Eléctrico","Instrumentista",53
13913,1481,"2024-06-27","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23615.74","Mantenimiento Eléctrico","Instrumentista",53
13914,1482,"2024-06-15","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23549.01","Mantenimiento Eléctrico","Electricista Industrial",53
13915,1484,"2024-06-05","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24854.63","Mantenimiento Eléctrico","Instrumentista",65
13916,1484,"2024-06-13","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24854.63","Mantenimiento Eléctrico","Instrumentista",65
13917,1485,"2024-06-20","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24875.86","Mantenimiento Eléctrico","Electricista Industrial",137
13918,1488,"2024-06-12","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23270.39","Mantenimiento Eléctrico","Electricista Industrial",17
13919,1492,"2024-06-12","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"24428.83","Mantenimiento Eléctrico","Instrumentista",65
13920,1493,"2024-06-01","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24268.64","Mantenimiento Eléctrico","Electricista Industrial",65
13921,1494,"2024-06-10","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24942.53","Mantenimiento Eléctrico","Instrumentista",113
13922,1497,"2024-06-17","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24718.07","Mantenimiento Eléctrico","Instrumentista",29
13923,1497,"2024-06-04","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24718.07","Mantenimiento Eléctrico","Instrumentista",29
13924,1499,"2024-06-07","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23784.57","Mantenimiento Eléctrico","Instrumentista",65
13925,1500,"2024-06-10","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24497.05","Mantenimiento Eléctrico","Electricista Industrial",77
13926,1501,"2024-06-20","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"24729.87","Mantenimiento Eléctrico","Instrumentista",101
13927,1502,"2024-06-07","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"23620.54","Mantenimiento Eléctrico","Electricista Industrial",89
13928,1504,"2024-06-15","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24118.56","Mantenimiento Eléctrico","Electricista Industrial",65
13929,1504,"2024-06-20","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24118.56","Mantenimiento Eléctrico","Electricista Industrial",65
13930,1504,"2024-06-27","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"24118.56","Mantenimiento Eléctrico","Electricista Industrial",65
13931,1508,"2024-06-23","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"33591.67","Mantenimiento Eléctrico","Team Leader Eléctrico",77
13932,1509,"2024-06-02","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"35867.42","Mantenimiento Eléctrico","Team Leader Eléctrico",17
13933,1509,"2024-06-28","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"35867.42","Mantenimiento Eléctrico","Team Leader Eléctrico",17
13934,1509,"2024-06-25","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"35867.42","Mantenimiento Eléctrico","Team Leader Eléctrico",17
13935,1512,"2024-06-13","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49540.05","Mantenimiento Eléctrico","Supervisor de Mantenimiento",65
13936,1512,"2024-06-03","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49540.05","Mantenimiento Eléctrico","Supervisor de Mantenimiento",65
13937,1512,"2024-06-15","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49540.05","Mantenimiento Eléctrico","Supervisor de Mantenimiento",65
13938,1512,"2024-06-17","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49540.05","Mantenimiento Eléctrico","Supervisor de Mantenimiento",65
13939,1512,"2024-06-23","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"49540.05","Mantenimiento Eléctrico","Supervisor de Mantenimiento",65
13940,1513,"2024-06-27","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"22131.65","Logística","Operario de Almacén",113
13941,1514,"2024-06-25","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21756.73","Logística","Chofer",113
13942,1516,"2024-06-21","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"21945.20","Logística","Operario de Almacén",29
13943,1517,"2024-06-05","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23194.28","Logística","Chofer",89
13944,1517,"2024-06-20","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23194.28","Logística","Chofer",89
13945,1517,"2024-06-12","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23194.28","Logística","Chofer",89
13946,1518,"2024-06-20","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"23043.60","Logística","Operario de Almacén",101
13947,1520,"2024-06-28","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"21440.10","Logística","Chofer",101
13948,1520,"2024-06-06","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"21440.10","Logística","Chofer",101
13949,1521,"2024-06-25","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"21899.29","Logística","Chofer",77
13950,1521,"2024-06-10","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"21899.29","Logística","Chofer",77
13951,1530,"2024-06-01","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21393.02","Logística","Chofer",161
13952,1533,"2024-06-06","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"22319.30","Logística","Chofer",29
13953,1535,"2024-06-27","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Rotativo",NULL,NULL,NULL,NULL,"22258.80","Logística","Chofer",41
13954,1536,"2024-06-02","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21745.44","Logística","Chofer",17
13955,1536,"2024-06-24","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"21745.44","Logística","Chofer",17
13956,1538,"2024-06-16","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23174.76","Logística","Operario de Almacén",89
13957,1539,"2024-06-26","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"23073.50","Logística","Operario de Almacén",149
13958,1541,"2024-06-18","2024-06-01","ausencia","Personal",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"22810.45","Logística","Chofer",125
13959,1542,"2024-06-12","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"30630.69","Logística","Team Leader Logística",65
13960,1543,"2024-06-07","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Mañana",NULL,NULL,NULL,NULL,"32119.47","Logística","Team Leader Logística",29
13961,1544,"2024-06-22","2024-06-01","ausencia","Personal",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"30921.79","Logística","Team Leader Logística",41
13962,1544,"2024-06-17","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"30921.79","Logística","Team Leader Logística",41
13963,1544,"2024-06-21","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"30921.79","Logística","Team Leader Logística",41
13964,1545,"2024-06-25","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"32689.28","Logística","Team Leader Logística",89
13965,1545,"2024-06-03","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"32689.28","Logística","Team Leader Logística",89
13966,1545,"2024-06-14","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Noche",NULL,NULL,NULL,NULL,"32689.28","Logística","Team Leader Logística",89
13967,1546,"2024-06-27","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"31549.93","Logística","Team Leader Logística",65
13968,1546,"2024-06-27","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"31549.93","Logística","Team Leader Logística",65
13969,1546,"2024-06-10","2024-06-01","ausencia","Personal",NULL,1,NULL,"Tarde",NULL,NULL,NULL,NULL,"31549.93","Logística","Team Leader Logística",65
13970,1547,"2024-06-09","2024-06-01","ausencia","Licencia Médica",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"46332.32","Logística","Supervisor de Logística",41
13971,1548,"2024-06-26","2024-06-01","ausencia","Enfermedad",NULL,1,NULL,"Administrativo",NULL,NULL,NULL,NULL,"22859.46","RRHH","Administrativo RRHH",41
